Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
09-May-22,SWAS,Treliske Hospital,74,100.00%,63,85.14%,56,75.68%,50,67.57%,42,56.76%,227.52,212.79,186.12,793.37,197.96,418.17,244.16,3.07
10-May-22,SWAS,Treliske Hospital,74,100.00%,64,86.49%,62,83.78%,59,79.73%,54,72.97%,296.45,280.73,250.27,975.42,254.38,663.27,313.73,4.01
11-May-22,SWAS,Treliske Hospital,71,100.00%,62,87.32%,57,80.28%,54,76.06%,47,66.20%,314.1,299.25,271.83,"1,398.80",279.37,581.97,330.58,4.42
12-May-22,SWAS,Treliske Hospital,60,100.00%,59,98.33%,55,91.67%,49,81.67%,42,70.00%,185.16,170.85,144.78,878.68,200.06,379.13,200.06,3.09
13-May-22,SWAS,Treliske Hospital,77,100.00%,64,83.12%,55,71.43%,36,46.75%,27,35.06%,95.01,80.2,58.27,431.32,87.45,208.38,112.22,1.23
14-May-22,SWAS,Treliske Hospital,81,100.00%,71,87.65%,65,80.25%,54,66.67%,44,54.32%,161.75,144.85,114.98,397,133.54,281.08,180.28,2
15-May-22,SWAS,Treliske Hospital,93,100.00%,68,73.12%,56,60.22%,41,44.09%,41,44.09%,220.56,204.94,181.06,583.65,154.88,424.48,240.06,2.37
16-May-22,SWAS,Treliske Hospital,63,100.00%,59,93.65%,56,88.89%,50,79.37%,49,77.78%,332.5,318.1,291.79,"1,150.22",330.91,810.9,347.46,5.28
17-May-22,SWAS,Treliske Hospital,62,100.00%,55,88.71%,52,83.87%,50,80.65%,49,79.03%,308.02,294.81,269.42,"1,104.08",311.85,531.68,322.24,4.97
18-May-22,SWAS,Treliske Hospital,72,100.00%,63,87.50%,59,81.94%,48,66.67%,45,62.50%,358.15,343.15,316.06,"1,346.30",312.96,732.23,375.55,4.97
19-May-22,SWAS,Treliske Hospital,51,100.00%,46,90.20%,43,84.31%,37,72.55%,35,68.63%,250.31,239.16,219,"1,211.95",308.59,642.8,262.3,4.91
20-May-22,SWAS,Treliske Hospital,70,100.00%,64,91.43%,64,91.43%,56,80.00%,48,68.57%,275.78,259.78,229.22,801.97,250.29,501.28,292.01,3.94
21-May-22,SWAS,Treliske Hospital,79,100.00%,72,91.14%,69,87.34%,60,75.95%,56,70.89%,305.56,287.86,255.47,670.23,246.56,436.57,324.64,3.87
22-May-22,SWAS,Treliske Hospital,78,100.00%,64,82.05%,61,78.21%,54,69.23%,51,65.38%,314.85,299.22,271.05,"1,285.15",255.39,486.85,332.01,4.04
23-May-22,SWAS,Treliske Hospital,60,100.00%,53,88.33%,48,80.00%,45,75.00%,40,66.67%,303.39,291.06,267.6,"1,349.68",317.41,875.13,317.41,5.06
24-May-22,SWAS,Treliske Hospital,58,100.00%,54,93.10%,53,91.38%,48,82.76%,46,79.31%,319,305.54,280.25,964.02,344.42,754.48,332.94,5.5
25-May-22,SWAS,Treliske Hospital,57,100.00%,49,85.96%,47,82.46%,41,71.93%,38,66.67%,255.68,243.71,221.68,"1,342.50",282.38,482.48,268.26,4.49
26-May-22,SWAS,Treliske Hospital,52,100.00%,46,88.46%,45,86.54%,39,75.00%,38,73.08%,299.54,288.18,266.78,"1,284.37",359.13,"1,032.13",311.25,5.76
27-May-22,SWAS,Treliske Hospital,63,100.00%,54,85.71%,47,74.60%,43,68.25%,41,65.08%,290.05,277.37,254.25,"1,226.45",289.32,604.45,303.79,4.6
28-May-22,SWAS,Treliske Hospital,77,100.00%,68,88.31%,64,83.12%,55,71.43%,52,67.53%,225.79,209.47,180.16,510.22,190.08,397.95,243.94,2.93
29-May-22,SWAS,Treliske Hospital,79,100.00%,71,89.87%,65,82.28%,63,79.75%,59,74.68%,330.52,313.77,281.91,"1,074.30",265.22,548.18,349.21,4.18
30-May-22,SWAS,Treliske Hospital,60,100.00%,52,86.67%,50,83.33%,42,70.00%,41,68.33%,318.57,305.62,283.5,"1,391.95",331.9,621.43,331.9,5.31
31-May-22,SWAS,Treliske Hospital,50,100.00%,47,94.00%,43,86.00%,36,72.00%,32,64.00%,198.55,187.31,167.6,739.6,252.41,663.85,210.35,3.97
01-Jun-22,SWAS,Treliske Hospital,70,100.00%,63,90.00%,61,87.14%,56,80.00%,51,72.86%,262.03,246.56,217.29,688.07,238.65,519.32,278.43,3.74
02-Jun-22,SWAS,Treliske Hospital,91,100.00%,81,89.01%,70,76.92%,43,47.25%,25,27.47%,78.66,59.77,31.86,339.93,66.18,115.93,100.38,0.86
03-Jun-22,SWAS,Treliske Hospital,121,100.00%,102,84.30%,90,74.38%,64,52.89%,44,36.36%,140.86,116.88,78.17,294.5,83.47,176.62,168.34,1.16
04-Jun-22,SWAS,Treliske Hospital,87,100.00%,77,88.51%,68,78.16%,57,65.52%,47,54.02%,231.37,213.55,182.47,672.22,173.71,410.4,251.88,2.66
05-Jun-22,SWAS,Treliske Hospital,77,100.00%,71,92.21%,65,84.42%,55,71.43%,49,63.64%,331.01,314.02,283.69,"1,329.00",272.2,652.15,349.32,4.3
06-Jun-22,SWAS,Treliske Hospital,63,100.00%,54,85.71%,49,77.78%,47,74.60%,44,69.84%,398.37,385.73,362.2,"1,366.00",393.13,"1,204.15",412.79,6.32
07-Jun-22,SWAS,Treliske Hospital,69,100.00%,62,89.86%,61,88.41%,56,81.16%,55,79.71%,417.11,401.85,372.93,"1,114.93",376.67,896.07,433.17,6.05
08-Jun-22,SWAS,Treliske Hospital,46,100.00%,42,91.30%,42,91.30%,35,76.09%,32,69.57%,184.88,174.38,155.23,813.62,255.33,629,195.75,4.02
09-Jun-22,SWAS,Treliske Hospital,66,100.00%,58,87.88%,55,83.33%,48,72.73%,45,68.18%,225.94,211.48,186.21,771.83,219.39,452.78,241.33,3.42
10-Jun-22,SWAS,Treliske Hospital,50,100.00%,44,88.00%,41,82.00%,35,70.00%,32,64.00%,202.36,191.48,172.66,938.52,256.53,570.17,213.78,4.05
11-Jun-22,SWAS,Treliske Hospital,58,100.00%,54,93.10%,46,79.31%,41,70.69%,40,68.97%,194.55,182.58,160.44,775.4,215.74,542.98,208.55,3.35
12-Jun-22,SWAS,Treliske Hospital,65,100.00%,56,86.15%,49,75.38%,47,72.31%,41,63.08%,194.39,181.23,157.18,526.22,192.93,403.8,209.01,2.99
13-Jun-22,SWAS,Treliske Hospital,74,100.00%,67,90.54%,64,86.49%,50,67.57%,46,62.16%,355.38,338.9,311.18,"1,379.35",302.47,925.7,373.04,4.8
14-Jun-22,SWAS,Treliske Hospital,55,100.00%,53,96.36%,51,92.73%,46,83.64%,43,78.18%,205.6,192.62,168.08,"1,304.95",238.85,427.35,218.95,3.74
15-Jun-22,SWAS,Treliske Hospital,80,100.00%,75,93.75%,71,88.75%,59,73.75%,51,63.75%,226.57,208.28,177.01,769.38,184.2,357.77,245.61,2.83
16-Jun-22,SWAS,Treliske Hospital,81,100.00%,75,92.59%,71,87.65%,56,69.14%,44,54.32%,139.79,121.3,88.74,471.43,118.05,227,159.37,1.73
17-Jun-22,SWAS,Treliske Hospital,98,100.00%,86,87.76%,63,64.29%,40,40.82%,23,23.47%,128.17,109.41,82.92,725.75,92.49,278.37,151.08,1.31
18-Jun-22,SWAS,Treliske Hospital,83,100.00%,80,96.39%,74,89.16%,67,80.72%,62,74.70%,314.5,295.44,260.44,671.65,242.21,444.83,335.05,3.79
19-Jun-22,SWAS,Treliske Hospital,78,100.00%,72,92.31%,67,85.90%,56,71.79%,50,64.10%,379.05,361.68,331.95,"1,195.85",306.04,882.83,397.85,4.86
20-Jun-22,SWAS,Treliske Hospital,66,100.00%,62,93.94%,59,89.39%,55,83.33%,46,69.70%,189.16,174.17,145.84,813.25,186.54,366.35,205.2,2.87
21-Jun-22,SWAS,Treliske Hospital,68,100.00%,59,86.76%,50,73.53%,46,67.65%,40,58.82%,270.37,256.8,233.13,"1,298.58",251.82,430.9,285.39,3.98
22-Jun-22,SWAS,Treliske Hospital,61,100.00%,57,93.44%,51,83.61%,46,75.41%,40,65.57%,239.84,226.29,202.1,"1,176.78",250.03,541.47,254.19,3.93
23-Jun-22,SWAS,Treliske Hospital,86,100.00%,76,88.37%,68,79.07%,61,70.93%,56,65.12%,219.14,200.87,168.11,658.98,166.99,308.73,239.35,2.55
24-Jun-22,SWAS,Treliske Hospital,75,100.00%,68,90.67%,62,82.67%,58,77.33%,52,69.33%,225.69,209.23,179.13,959,194.63,362.78,243.29,3.01
25-Jun-22,SWAS,Treliske Hospital,72,100.00%,65,90.28%,64,88.89%,51,70.83%,45,62.50%,238.38,222.28,193.61,709.02,212.33,447.05,254.79,3.31
26-Jun-22,SWAS,Treliske Hospital,74,100.00%,68,91.89%,65,87.84%,58,78.38%,54,72.97%,304.27,287.6,256.51,"1,395.03",260.98,405.6,321.88,4.11
27-Jun-22,SWAS,Treliske Hospital,55,100.00%,47,85.45%,44,80.00%,39,70.91%,35,63.64%,230.26,219.08,198.63,"1,119.20",264.46,438.42,242.43,4.19
28-Jun-22,SWAS,Treliske Hospital,61,100.00%,55,90.16%,53,86.89%,46,75.41%,39,63.93%,182.08,168.7,144.39,566.35,193.25,368.58,196.47,2.98
29-Jun-22,SWAS,Treliske Hospital,86,100.00%,77,89.53%,74,86.05%,61,70.93%,56,65.12%,212.12,193.24,159.85,787.08,162.23,301.53,232.53,2.47
30-Jun-22,SWAS,Treliske Hospital,70,100.00%,61,87.14%,57,81.43%,51,72.86%,45,64.29%,202.77,188.02,161.34,584.7,187.84,399.38,219.15,2.9
01-Jul-22,SWAS,Treliske Hospital,75,100.00%,69,92.00%,62,82.67%,52,69.33%,43,57.33%,191.7,175.44,146.3,"1,133.60",167.63,302.18,209.53,2.56
02-Jul-22,SWAS,Treliske Hospital,69,100.00%,61,88.41%,61,88.41%,56,81.16%,49,71.01%,221.12,205.87,176.7,945.38,206.21,393.72,237.15,3.2
03-Jul-22,SWAS,Treliske Hospital,81,100.00%,72,88.89%,68,83.95%,60,74.07%,49,60.49%,181.24,163.76,132.42,560.65,148.49,297.48,200.46,2.24
04-Jul-22,SWAS,Treliske Hospital,65,100.00%,60,92.31%,58,89.23%,54,83.08%,52,80.00%,254.4,239.61,211.5,676.48,249.47,495.35,270.26,3.91
05-Jul-22,SWAS,Treliske Hospital,70,100.00%,62,88.57%,53,75.71%,46,65.71%,40,57.14%,227.95,213.32,188.5,"1,033.93",209.12,519.65,243.97,3.26
06-Jul-22,SWAS,Treliske Hospital,62,100.00%,58,93.55%,55,88.71%,49,79.03%,44,70.97%,279.4,265.2,239.22,"1,103.18",284.86,605.33,294.35,4.51
07-Jul-22,SWAS,Treliske Hospital,68,100.00%,60,88.24%,58,85.29%,47,69.12%,43,63.24%,278.55,263.97,236.98,"1,420.72",259.69,491.1,294.31,4.1
08-Jul-22,SWAS,Treliske Hospital,48,100.00%,44,91.67%,44,91.67%,40,83.33%,38,79.17%,303.22,292.22,270.89,"1,435.75",392.96,999.9,314.37,6.32
09-Jul-22,SWAS,Treliske Hospital,49,100.00%,44,89.80%,41,83.67%,40,81.63%,37,75.51%,299.71,289.1,268.8,"1,279.23",380.96,882.15,311.12,6.12
10-Jul-22,SWAS,Treliske Hospital,57,100.00%,47,82.46%,43,75.44%,35,61.40%,34,59.65%,342.35,331.31,312.37,"1,399.10",373.11,897,354.46,6.01
11-Jul-22,SWAS,Treliske Hospital,52,100.00%,42,80.77%,40,76.92%,32,61.54%,29,55.77%,261.24,250.92,232.83,"1,375.93",313.83,553.3,271.98,5.02
12-Jul-22,SWAS,Treliske Hospital,62,100.00%,57,91.94%,54,87.10%,45,72.58%,44,70.97%,323.08,309.1,284.85,"1,159.20",326.86,599,337.76,5.21
13-Jul-22,SWAS,Treliske Hospital,68,100.00%,63,92.65%,61,89.71%,52,76.47%,46,67.65%,246.75,231.28,202.95,984.52,232.01,462.37,262.95,3.63
14-Jul-22,SWAS,Treliske Hospital,62,100.00%,52,83.87%,47,75.81%,42,67.74%,35,56.45%,173.25,160.65,138.74,671,181.49,415.43,187.54,2.79
15-Jul-22,SWAS,Treliske Hospital,85,100.00%,70,82.35%,61,71.76%,43,50.59%,26,30.59%,99.3,83.01,57.36,318.18,83.78,240.42,118.69,1.17
16-Jul-22,SWAS,Treliske Hospital,81,100.00%,75,92.59%,63,77.78%,48,59.26%,37,45.68%,108.82,91.22,63.68,286.88,94.99,199.37,128.23,1.34
17-Jul-22,SWAS,Treliske Hospital,87,100.00%,73,83.91%,63,72.41%,48,55.17%,41,47.13%,160.73,144.19,116.95,481.58,124.65,328.05,180.74,1.85
18-Jul-22,SWAS,Treliske Hospital,99,100.00%,63,63.64%,39,39.39%,26,26.26%,25,25.25%,203.54,191.31,176.01,"1,066.98",136.05,550.98,224.49,2.06
19-Jul-22,SWAS,Treliske Hospital,66,100.00%,60,90.91%,55,83.33%,48,72.73%,43,65.15%,263.7,249.55,223.98,984.35,254.26,616.68,279.68,4
20-Jul-22,SWAS,Treliske Hospital,60,100.00%,58,96.67%,54,90.00%,47,78.33%,43,71.67%,252.4,238.59,213.12,792.57,267.1,567.93,267.1,4.21
21-Jul-22,SWAS,Treliske Hospital,75,100.00%,69,92.00%,60,80.00%,52,69.33%,46,61.33%,275.93,259.83,231.66,722.03,235.08,511.6,293.85,3.68
22-Jul-22,SWAS,Treliske Hospital,82,100.00%,69,84.15%,59,71.95%,52,63.41%,46,56.10%,175.66,159.96,132.28,511.43,142.15,326.3,194.27,2.14
23-Jul-22,SWAS,Treliske Hospital,74,100.00%,65,87.84%,61,82.43%,53,71.62%,44,59.46%,120.81,105.29,76.36,268.88,111.98,215.28,138.11,1.63
24-Jul-22,SWAS,Treliske Hospital,70,100.00%,63,90.00%,61,87.14%,53,75.71%,47,67.14%,161.81,146.23,118.23,897.03,152.73,265.43,178.19,2.31
25-Jul-22,SWAS,Treliske Hospital,66,100.00%,60,90.91%,56,84.85%,50,75.76%,47,71.21%,249.99,235.48,209.06,708.35,241.22,475.2,265.34,3.79
26-Jul-22,SWAS,Treliske Hospital,69,100.00%,64,92.75%,61,88.41%,50,72.46%,49,71.01%,197.2,181.61,153.89,464.37,185.67,323.42,213.52,2.86
27-Jul-22,SWAS,Treliske Hospital,68,100.00%,66,97.06%,60,88.24%,55,80.88%,49,72.06%,356.1,340.12,311.06,"1,113.45",328.99,969.07,372.85,5.24
28-Jul-22,SWAS,Treliske Hospital,65,100.00%,58,89.23%,52,80.00%,49,75.38%,42,64.62%,251.49,237.87,212.93,"1,003.65",246.03,508.88,266.53,3.87
29-Jul-22,SWAS,Treliske Hospital,74,100.00%,69,93.24%,65,87.84%,51,68.92%,45,60.81%,183.82,166.94,137.76,416.92,163.62,354.3,201.8,2.48
30-Jul-22,SWAS,Treliske Hospital,79,100.00%,68,86.08%,62,78.48%,47,59.49%,33,41.77%,135.54,119.17,91.89,397.43,116.74,309.63,153.71,1.72
31-Jul-22,SWAS,Treliske Hospital,74,100.00%,68,91.89%,63,85.14%,50,67.57%,46,62.16%,260.73,244.67,216.91,639.63,225.64,461.52,278.29,3.52
01-Aug-22,SWAS,Treliske Hospital,58,100.00%,51,87.93%,48,82.76%,45,77.59%,44,75.86%,286.83,274.27,250.77,854.53,310.51,590.73,300.16,4.95
02-Aug-22,SWAS,Treliske Hospital,64,100.00%,58,90.63%,55,85.94%,45,70.31%,39,60.94%,283.99,269.94,244.99,"1,071.10",280.53,796.3,299.24,4.44
03-Aug-22,SWAS,Treliske Hospital,60,100.00%,55,91.67%,54,90.00%,48,80.00%,44,73.33%,260.64,246.99,221.04,620.57,275.04,547.45,275.04,4.34
04-Aug-22,SWAS,Treliske Hospital,68,100.00%,57,83.82%,51,75.00%,46,67.65%,44,64.71%,268.22,255.05,230.71,"1,047.68",250.36,602.8,283.74,3.94
05-Aug-22,SWAS,Treliske Hospital,72,100.00%,65,90.28%,60,83.33%,53,73.61%,49,68.06%,215.26,199.82,171.91,686.22,193.87,368.52,232.65,2.99
06-Aug-22,SWAS,Treliske Hospital,78,100.00%,64,82.05%,59,75.64%,50,64.10%,47,60.26%,256.67,241.21,213.71,737.97,210.89,478.6,274.16,3.29
07-Aug-22,SWAS,Treliske Hospital,72,100.00%,68,94.44%,63,87.50%,52,72.22%,48,66.67%,315.06,298.67,270.43,"1,308.00",277.01,552.8,332.41,4.38
08-Aug-22,SWAS,Treliske Hospital,65,100.00%,54,83.08%,50,76.92%,46,70.77%,45,69.23%,316.44,303.34,279.36,"1,393.33",305.63,689.97,331.1,4.87
09-Aug-22,SWAS,Treliske Hospital,59,100.00%,49,83.05%,46,77.97%,42,71.19%,39,66.10%,304.61,292.82,270.27,"1,064.55",322.87,739.2,317.49,5.16
10-Aug-22,SWAS,Treliske Hospital,57,100.00%,50,87.72%,49,85.96%,44,77.19%,42,73.68%,292.09,279.64,256.46,948.83,321.64,774.48,305.55,5.12
11-Aug-22,SWAS,Treliske Hospital,59,100.00%,55,93.22%,50,84.75%,46,77.97%,44,74.58%,264.64,251.51,226.87,"1,194.35",283.56,672.63,278.84,4.49
12-Aug-22,SWAS,Treliske Hospital,58,100.00%,52,89.66%,50,86.21%,44,75.86%,38,65.52%,314.69,301.91,278.31,"1,263.38",339.79,958.63,328.46,5.43
13-Aug-22,SWAS,Treliske Hospital,55,100.00%,46,83.64%,43,78.18%,37,67.27%,33,60.00%,313.5,302.32,282.86,"1,318.08",355.23,585.05,325.62,5.7
14-Aug-22,SWAS,Treliske Hospital,53,100.00%,47,88.68%,43,81.13%,38,71.70%,35,66.04%,273.05,262.11,241.66,"1,266.83",322.81,822.03,285.15,5.15
15-Aug-22,SWAS,Treliske Hospital,54,100.00%,48,88.89%,44,81.48%,37,68.52%,32,59.26%,294.94,283.57,263.29,"1,377.92",341.46,668.42,307.32,5.46
16-Aug-22,SWAS,Treliske Hospital,53,100.00%,49,92.45%,47,88.68%,43,81.13%,40,75.47%,351.63,339.83,317.15,"1,414.65",412.26,"1,010.02",364.16,6.63
17-Aug-22,SWAS,Treliske Hospital,53,100.00%,50,94.34%,48,90.57%,47,88.68%,44,83.02%,314.6,302.46,278.5,"1,191.63",370.36,718.98,327.15,5.94
18-Aug-22,SWAS,Treliske Hospital,56,100.00%,52,92.86%,46,82.14%,37,66.07%,34,60.71%,222.2,210.04,189.84,670.55,252.13,579.97,235.32,3.97
19-Aug-22,SWAS,Treliske Hospital,67,100.00%,60,89.55%,57,85.07%,49,73.13%,45,67.16%,260.74,246.29,219.63,864.58,247.4,592.58,276.26,3.89
20-Aug-22,SWAS,Treliske Hospital,62,100.00%,55,88.71%,52,83.87%,48,77.42%,47,75.81%,235.4,222.05,196.71,769.83,241.77,479.27,249.83,3.8
21-Aug-22,SWAS,Treliske Hospital,63,100.00%,58,92.06%,56,88.89%,53,84.13%,46,73.02%,189.7,175.47,148.28,680.55,195.32,376.7,205.09,3.01
22-Aug-22,SWAS,Treliske Hospital,79,100.00%,70,88.61%,63,79.75%,54,68.35%,48,60.76%,163.51,147.03,116.96,773.2,138.32,270.1,182.12,2.07
23-Aug-22,SWAS,Treliske Hospital,72,100.00%,67,93.06%,64,88.89%,53,73.61%,46,63.89%,230.38,214.04,184.65,814.88,206.51,476.92,247.82,3.2
24-Aug-22,SWAS,Treliske Hospital,64,100.00%,62,96.88%,58,90.63%,47,73.44%,40,62.50%,225.4,210.51,183.86,711.9,226.26,594.22,241.34,3.52
25-Aug-22,SWAS,Treliske Hospital,69,100.00%,65,94.20%,63,91.30%,54,78.26%,48,69.57%,257.87,241.98,212.94,573.07,238.72,429.07,274.52,3.74
26-Aug-22,SWAS,Treliske Hospital,74,100.00%,64,86.49%,59,79.73%,52,70.27%,47,63.51%,252.13,236.91,209.21,680.95,217.88,397.13,268.72,3.41
27-Aug-22,SWAS,Treliske Hospital,74,100.00%,67,90.54%,60,81.08%,48,64.86%,36,48.65%,120.48,104.79,77.8,377.93,111.91,258.65,138.02,1.63
28-Aug-22,SWAS,Treliske Hospital,93,100.00%,64,68.82%,34,36.56%,12,12.90%,2,2.15%,26.56,14.78,4.42,162.3,29.92,62.75,46.38,0.29
29-Aug-22,SWAS,Treliske Hospital,88,100.00%,56,63.64%,38,43.18%,15,17.05%,4,4.55%,30.36,19.07,5.77,136.05,33.05,71.97,48.47,0.34
30-Aug-22,SWAS,Treliske Hospital,95,100.00%,83,87.37%,66,69.47%,27,28.42%,12,12.63%,57.15,38.13,15.75,235.52,50.65,93.48,80.19,0.6
31-Aug-22,SWAS,Treliske Hospital,79,100.00%,61,77.22%,40,50.63%,27,34.18%,21,26.58%,103.45,91.01,75.57,406.9,91.97,322.08,121.09,1.31
01-Sep-22,SWAS,Treliske Hospital,69,100.00%,38,55.07%,26,37.68%,20,28.99%,17,24.64%,47.1,39.25,27.54,303.27,53.18,139.68,61.15,0.68
02-Sep-22,SWAS,Treliske Hospital,85,100.00%,67,78.82%,60,70.59%,43,50.59%,35,41.18%,142.71,126.87,101.67,462.12,114.06,305.05,161.58,1.68
03-Sep-22,SWAS,Treliske Hospital,75,100.00%,68,90.67%,62,82.67%,52,69.33%,44,58.67%,162.3,146.47,117.8,462.3,143.95,278.23,179.94,2.16
04-Sep-22,SWAS,Treliske Hospital,80,100.00%,60,75.00%,54,67.50%,43,53.75%,36,45.00%,130.46,116.38,92.12,480.02,110.92,316.1,147.9,1.63
05-Sep-22,SWAS,Treliske Hospital,92,100.00%,60,65.22%,53,57.61%,41,44.57%,32,34.78%,214.01,200.06,175.18,"1,217.73",151.69,343.27,232.59,2.33
06-Sep-22,SWAS,Treliske Hospital,63,100.00%,54,85.71%,50,79.37%,42,66.67%,40,63.49%,272.14,258.94,236.4,995.75,272.58,580.77,286.21,4.32
07-Sep-22,SWAS,Treliske Hospital,69,100.00%,64,92.75%,62,89.86%,56,81.16%,51,73.91%,280.98,265.21,235.95,613.83,258.56,543.17,297.35,4.07
08-Sep-22,SWAS,Treliske Hospital,78,100.00%,72,92.31%,68,87.18%,54,69.23%,53,67.95%,309.32,291.75,261.28,677.08,252.17,558.47,327.83,3.97
09-Sep-22,SWAS,Treliske Hospital,65,100.00%,59,90.77%,56,86.15%,48,73.85%,47,72.31%,264.43,250.08,224.08,"1,069.00",257.92,454.03,279.42,4.07
10-Sep-22,SWAS,Treliske Hospital,68,100.00%,63,92.65%,62,91.18%,52,76.47%,44,64.71%,270.54,255.03,225.92,797,253.31,600,287.08,3.98
11-Sep-22,SWAS,Treliske Hospital,71,100.00%,63,88.73%,58,81.69%,54,76.06%,50,70.42%,254.2,239.08,210.61,748.87,229.24,472.78,271.27,3.58
12-Sep-22,SWAS,Treliske Hospital,62,100.00%,56,90.32%,54,87.10%,47,75.81%,45,72.58%,209.35,195.57,169.84,883.02,216.33,377.15,223.54,3.38
13-Sep-22,SWAS,Treliske Hospital,59,100.00%,52,88.14%,50,84.75%,42,71.19%,39,66.10%,203.84,191.16,168.16,990.87,221.25,506.08,217.56,3.45
14-Sep-22,SWAS,Treliske Hospital,58,100.00%,53,91.38%,50,86.21%,43,74.14%,40,68.97%,325.32,312.65,289.41,"1,254.25",350.48,697.18,338.79,5.61
15-Sep-22,SWAS,Treliske Hospital,60,100.00%,53,88.33%,51,85.00%,43,71.67%,36,60.00%,356.81,343.94,320.91,"1,337.27",370.53,931.87,370.53,5.95
16-Sep-22,SWAS,Treliske Hospital,60,100.00%,57,95.00%,55,91.67%,42,70.00%,39,65.00%,272.18,258.27,234.62,"1,144.77",286.71,613.1,286.71,4.54
17-Sep-22,SWAS,Treliske Hospital,63,100.00%,61,96.83%,57,90.48%,51,80.95%,45,71.43%,257.09,242.39,215.67,862.2,259.51,503.42,272.49,4.08
18-Sep-22,SWAS,Treliske Hospital,70,100.00%,64,91.43%,62,88.57%,57,81.43%,52,74.29%,205.85,190.21,160.8,531.82,190.5,370.27,222.25,2.94
19-Sep-22,SWAS,Treliske Hospital,77,100.00%,65,84.42%,60,77.92%,49,63.64%,46,59.74%,214.63,198.87,172.2,780.42,181.19,511.17,232.53,2.79
20-Sep-22,SWAS,Treliske Hospital,81,100.00%,69,85.19%,66,81.48%,61,75.31%,52,64.20%,375.46,358.62,326.99,"1,353.73",291.58,629.75,393.63,4.64
21-Sep-22,SWAS,Treliske Hospital,57,100.00%,55,96.49%,53,92.98%,51,89.47%,50,87.72%,419.2,405.8,379.85,"1,313.25",456.06,"1,072.30",433.26,7.35
22-Sep-22,SWAS,Treliske Hospital,56,100.00%,46,82.14%,43,76.79%,41,73.21%,40,71.43%,254.16,242.92,221.86,"1,180.32",285.26,708.57,266.25,4.54
23-Sep-22,SWAS,Treliske Hospital,56,100.00%,51,91.07%,48,85.71%,46,82.14%,42,75.00%,281.87,269.2,245.69,"1,361.08",315.71,638.63,294.66,5.03
24-Sep-22,SWAS,Treliske Hospital,55,100.00%,49,89.09%,48,87.27%,41,74.55%,34,61.82%,241.5,229.27,207.63,964.57,277.41,700.15,254.29,4.39
25-Sep-22,SWAS,Treliske Hospital,53,100.00%,48,90.57%,46,86.79%,46,86.79%,41,77.36%,278.87,267.33,244.33,992.45,329.84,751.58,291.36,5.26
26-Sep-22,SWAS,Treliske Hospital,55,100.00%,51,92.73%,48,87.27%,47,85.45%,43,78.18%,331.43,319.06,295.36,"1,203.77",375.75,900.9,344.44,6.03
27-Sep-22,SWAS,Treliske Hospital,54,100.00%,49,90.74%,47,87.04%,44,81.48%,39,72.22%,300.89,288.7,265.94,963.72,348.34,701.58,313.51,5.57
28-Sep-22,SWAS,Treliske Hospital,72,100.00%,67,93.06%,63,87.50%,58,80.56%,54,75.00%,369.22,352.98,322.74,"1,554.78",322.11,777.02,386.53,5.13
29-Sep-22,SWAS,Treliske Hospital,62,100.00%,58,93.55%,55,88.71%,51,82.26%,44,70.97%,304.62,290.55,264.22,"1,516.58",309.24,699.07,319.55,4.91
30-Sep-22,SWAS,Treliske Hospital,61,100.00%,53,86.89%,50,81.97%,47,77.05%,41,67.21%,253.25,240.23,215.96,"1,224.00",262.59,566.2,266.97,4.15
01-Oct-22,SWAS,Treliske Hospital,59,100.00%,56,94.92%,55,93.22%,45,76.27%,44,74.58%,333.58,319.82,295.63,906.5,354.13,775.2,348.22,5.65
02-Oct-22,SWAS,Treliske Hospital,57,100.00%,50,87.72%,50,87.72%,45,78.95%,43,75.44%,201.36,188.86,165.54,897.72,225.75,404.75,214.47,3.53
03-Oct-22,SWAS,Treliske Hospital,56,100.00%,48,85.71%,44,78.57%,35,62.50%,34,60.71%,290.07,278.45,258.22,"1,379.03",324.54,945.55,302.9,5.18
04-Oct-22,SWAS,Treliske Hospital,50,100.00%,46,92.00%,43,86.00%,38,76.00%,34,68.00%,350.35,339.39,319.37,"1,657.40",434.66,"1,211.25",362.22,7.01
05-Oct-22,SWAS,Treliske Hospital,48,100.00%,44,91.67%,43,89.58%,40,83.33%,39,81.25%,266.25,255.44,234.52,"1,014.07",347.11,692.92,277.68,5.55
06-Oct-22,SWAS,Treliske Hospital,73,100.00%,66,90.41%,58,79.45%,48,65.75%,43,58.90%,264.36,249.08,222.62,981.32,231.61,673.13,281.79,3.62
07-Oct-22,SWAS,Treliske Hospital,65,100.00%,57,87.69%,50,76.92%,48,73.85%,44,67.69%,227.21,214.11,189.79,850.33,223.71,519.85,242.35,3.5
