Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
28-Dec-22,LAS,Royal Free,43,68.25%,36,83.72%,19,44.19%,7,16.28%,6,13.95%,18.53,12.5,6.91,177.47,40.58,101.53,29.08,0.43
28-Dec-22,SCAS,Royal Hampshire County Hospital,45,97.83%,30,66.67%,16,35.56%,5,11.11%,1,2.22%,11.1,5.71,1.49,109.88,28,59.52,21,0.25
28-Dec-22,NWAS,Royal Lancaster Infirmary,37,78.72%,30,81.08%,19,51.35%,13,35.14%,7,18.92%,32.04,25.62,18.05,321.23,66.4,129.57,40.95,0.87
28-Dec-22,NWAS,Royal Liverpool University,27,55.10%,22,81.48%,10,37.04%,5,18.52%,3,11.11%,13.16,9.21,6.14,274.05,43.21,98.13,19.44,0.49
28-Dec-22,LAS,Royal London (Whitechapel),45,64.29%,36,80.00%,18,40.00%,6,13.33%,4,8.89%,20.58,13.57,8.56,201.92,40.99,80.53,30.74,0.46
28-Dec-22,NWAS,Royal Oldham,26,55.32%,22,84.62%,16,61.54%,13,50.00%,11,42.31%,27.66,23.44,16.32,297.85,78.4,164.62,33.97,1.06
28-Dec-22,NWAS,Royal Preston,47,88.68%,44,93.62%,34,72.34%,17,36.17%,11,23.40%,33.63,24.13,13.12,158.22,57.67,123.03,45.17,0.72
28-Dec-22,WMAS,Royal Shrewsbury,37,82.22%,34,91.89%,31,83.78%,27,72.97%,24,64.86%,176.73,168.48,153.67,"1,156.00",301.12,922.2,185.69,4.78
28-Dec-22,WMAS,Royal Stoke Univ Hosp,81,71.68%,64,79.01%,58,71.60%,45,55.56%,36,44.44%,172.42,157.25,132.97,706,141.99,390,191.68,2.13
28-Dec-22,SECAmb,Royal Surrey County Hospital,48,97.96%,38,79.17%,9,18.75%,1,2.08%,0,0.00%,8.14,2.37,0.01,60.63,24.56,41.95,19.65,0.17
28-Dec-22,SECAmb,Royal Sussex County Hospital,70,80.46%,67,95.71%,47,67.14%,21,30.00%,3,4.29%,40.35,25.55,6.88,126.82,49.52,84.93,57.78,0.58
28-Dec-22,SWAS,Royal United Hospital - Bath,56,100.00%,50,89.29%,48,85.71%,47,83.93%,44,78.57%,286.85,274.45,250.84,"1,565.98",321.64,615.22,300.2,5.12
28-Dec-22,WMAS,Russells Hall,106,86.18%,98,92.45%,83,78.30%,68,64.15%,55,51.89%,189.02,166.68,130.67,492,121.79,262.47,215.17,1.78
28-Dec-22,NEAS,Rvi A&E,39,39.80%,27,69.23%,15,38.46%,1,2.56%,0,0.00%,7.47,6.74,0.78,61.93,24.84,72.77,16.14,0.19
28-Dec-22,NWAS,Salford Royal,49,83.05%,26,53.06%,13,26.53%,7,14.29%,3,6.12%,13.24,9.05,3.95,124.25,28.88,79.75,23.58,0.27
28-Dec-22,SWAS,Salisbury District Hospital,31,100.00%,28,90.32%,23,74.19%,19,61.29%,18,58.06%,85.59,79.37,69.34,"1,201.30",179.72,306.95,92.86,2.76
28-Dec-22,WMAS,Sandwell,65,90.28%,60,92.31%,45,69.23%,22,33.85%,19,29.23%,98.05,84.98,69.98,657,105.23,307.37,114,1.51
28-Dec-22,YAS,Scarborough District General Hospital,29,85.29%,23,79.31%,18,62.07%,14,48.28%,12,41.38%,39.33,34.21,26.71,352.22,94.71,227.7,45.78,1.36
28-Dec-22,EMAS,Scunthorpe General Hospital,30,100.00%,29,96.67%,28,93.33%,22,73.33%,21,70.00%,128.12,120.67,106.85,"1,141.00",261.9,628.88,130.95,4.27
28-Dec-22,NEAS,South Tyneside Hosp A&E,15,41.67%,12,80.00%,6,40.00%,5,33.33%,5,33.33%,17.08,16.51,15.84,352.92,83.04,268.92,20.76,1.14
28-Dec-22,SCAS,Southampton General Hospital,105,88.98%,55,52.38%,9,8.57%,0,0.00%,0,0.00%,7.09,0.86,0,49.48,17.22,26.47,30.14,0.07
28-Dec-22,EEAST,Southend University Hospital,23,42.59%,20,86.96%,19,82.61%,16,69.57%,14,60.87%,54.26,49.26,40.3,529.42,156.31,459.68,59.92,2.36
28-Dec-22,SWAS,Southmead Hospital,61,100.00%,59,96.72%,54,88.52%,45,73.77%,35,57.38%,412.19,398.23,373.62,"2,293.13",420.26,"1,259.00",427.26,6.76
28-Dec-22,NWAS,Southport District General,28,82.35%,26,92.86%,17,60.71%,10,35.71%,8,28.57%,24.07,18.66,11.61,259.4,66.47,142.37,31.02,0.86
28-Dec-22,LAS,St Georges; Tooting,72,78.26%,65,90.28%,46,63.89%,29,40.28%,21,29.17%,132.31,118.82,101.6,"1,140.00",124.38,392.37,149.26,1.84
28-Dec-22,LAS,St Helier,43,87.76%,38,88.37%,33,76.74%,26,60.47%,22,51.16%,169.59,160.67,145.41,"1,377.13",250.86,735.45,179.78,3.94
28-Dec-22,YAS,St James University Hospital,116,95.87%,83,71.55%,43,37.07%,11,9.48%,6,5.17%,33.16,18.51,7.7,198.97,29.96,52.88,57.91,0.29
28-Dec-22,IOW,St Mary'S Hospital,54,96.43%,20,37.04%,6,11.11%,1,1.85%,0,0.00%,4.05,1.17,0.11,66.78,17.04,28.08,15.33,0.07
28-Dec-22,LAS,St Marys; W2,57,90.48%,40,70.18%,13,22.81%,1,1.75%,0,0.00%,8.16,2.34,0.18,71.02,21.67,38.38,20.59,0.14
28-Dec-22,SECAmb,St Peters Hospital,96,98.97%,86,89.58%,22,22.92%,0,0.00%,0,0.00%,15.44,2.46,0,45.57,24.38,36.1,39.01,0.16
28-Dec-22,SECAmb,St Richards Hospital,44,93.62%,35,79.55%,17,38.64%,11,25.00%,6,13.64%,21.65,15.42,8.35,157.53,43.9,106.65,32.2,0.49
28-Dec-22,LAS,St Thomas',69,94.52%,43,62.32%,18,26.09%,2,2.90%,0,0.00%,11.6,4.08,0.18,70.03,23.38,43.77,26.88,0.17
28-Dec-22,NWAS,Stepping Hill,45,70.31%,44,97.78%,39,86.67%,21,46.67%,21,46.67%,64.86,54.24,40.31,372.63,101.46,246.88,76.1,1.44
28-Dec-22,SCAS,Stoke Mandeville Hospital,25,37.31%,19,76.00%,11,44.00%,7,28.00%,7,28.00%,21.94,18.4,13.8,273.45,66.57,72.08,27.74,0.88
28-Dec-22,NEAS,Sunderland Royal A&E,60,68.18%,53,88.33%,43,71.67%,36,60.00%,35,58.33%,137.56,136.33,133.14,352.25,151.4,305.22,151.4,2.29
28-Dec-22,NWAS,Tameside General,48,70.59%,42,87.50%,35,72.92%,19,39.58%,12,25.00%,43.32,34.12,20.94,194.45,68.52,171.6,54.82,0.9
28-Dec-22,SWAS,Torbay Hospital,41,100.00%,38,92.68%,33,80.49%,29,70.73%,28,68.29%,204.96,196.19,180.09,"1,153.50",314.6,618.87,214.98,5
28-Dec-22,SWAS,Treliske Hospital,69,100.00%,60,86.96%,59,85.51%,49,71.01%,40,57.97%,255.02,240.2,213.19,941.65,236.06,604.18,271.47,3.7
28-Dec-22,SECAmb,Tunbridge Wells Hospital,85,96.59%,68,80.00%,41,48.24%,7,8.24%,0,0.00%,24.76,11.52,0.69,77.95,31.67,57.13,44.86,0.29
28-Dec-22,NEAS,Uhnd A&E,23,37.70%,20,86.96%,12,52.17%,9,39.13%,8,34.78%,33.16,32.14,30.93,335.48,100.18,516.72,38.4,1.44
28-Dec-22,WMAS,Uni Hospital Cov & War,90,81.08%,80,88.89%,60,66.67%,45,50.00%,38,42.22%,115.26,98.28,73.45,308.7,91.23,214.67,136.85,1.28
28-Dec-22,LAS,University College,47,94.00%,27,57.45%,9,19.15%,3,6.38%,1,2.13%,7.52,3.76,0.97,114.3,22.73,43.97,17.81,0.16
28-Dec-22,WMAS,Walsall Manor,86,88.66%,82,95.35%,46,53.49%,22,25.58%,9,10.47%,46.87,30.94,15.18,167,47.52,91.8,68.11,0.55
28-Dec-22,NWAS,Warrington,30,81.08%,28,93.33%,25,83.33%,18,60.00%,12,40.00%,47.69,41.32,30.62,372.92,110.05,257.75,55.03,1.59
28-Dec-22,WMAS,Warwick,37,74.00%,35,94.59%,27,72.97%,16,43.24%,10,27.03%,45.35,37.51,27.22,483,88.48,204.72,54.56,1.23
28-Dec-22,EEAST,Watford General Hospital,23,30.67%,22,95.65%,15,65.22%,6,26.09%,5,21.74%,18.02,13.29,8.57,230.37,61.92,160.9,23.74,0.78
28-Dec-22,NWAS,West Cumberland,24,88.89%,23,95.83%,16,66.67%,11,45.83%,7,29.17%,20.04,15.52,9.18,174.82,65.07,141.07,26.03,0.84
28-Dec-22,LAS,West Middlesex,79,100.00%,41,51.90%,17,21.52%,1,1.27%,0,0.00%,9.61,3.17,0.08,64.58,19.68,38.62,25.92,0.12
28-Dec-22,EEAST,West Suffolk Hospital,40,76.92%,35,87.50%,25,62.50%,18,45.00%,15,37.50%,53.85,46.46,35.79,558.78,95.5,152.47,63.67,1.35
28-Dec-22,SWAS,Weston General Hospital,5,100.00%,4,80.00%,3,60.00%,3,60.00%,2,40.00%,12.81,11.92,10.42,457.88,166.72,457.88,13.89,2.56
28-Dec-22,SCAS,Wexham Park Hospital,81,72.97%,62,76.54%,41,50.62%,12,14.81%,3,3.70%,31.57,18.95,7.96,216.03,37.34,64.98,50.41,0.39
28-Dec-22,LAS,Whipps Cross,37,61.67%,31,83.78%,27,72.97%,16,43.24%,11,29.73%,48.4,40.93,31.18,327.98,92.04,269.62,56.76,1.31
28-Dec-22,NWAS,Whiston,29,47.54%,28,96.55%,23,79.31%,18,62.07%,14,48.28%,66.68,60.25,49.89,574.8,152.7,363.18,73.81,2.3
28-Dec-22,LAS,Whittington,32,84.21%,28,87.50%,18,56.25%,12,37.50%,9,28.13%,25.44,19.93,13.27,228.82,61.64,131.7,32.87,0.8
28-Dec-22,SECAmb,William Harvey Hospital,96,95.05%,80,83.33%,40,41.67%,2,2.08%,0,0.00%,22.66,7.83,0.03,61.63,28.4,48.48,45.44,0.24
28-Dec-22,WMAS,Worcestershire Royal,51,75.00%,46,90.20%,37,72.55%,31,60.78%,27,52.94%,128.12,117.96,101.26,498,165.54,438,140.71,2.51
28-Dec-22,SECAmb,Worthing Hospital,61,83.56%,39,63.93%,10,16.39%,4,6.56%,1,1.64%,9.04,4.36,1.12,121.02,22.42,42.92,22.8,0.15
28-Dec-22,NWAS,Wythenshawe,55,88.71%,52,94.55%,36,65.45%,22,40.00%,14,25.45%,39.84,28.98,15.92,200.82,58.18,121.67,53.34,0.72
28-Dec-22,SWAS,Yeovil District Hospital,39,100.00%,33,84.62%,30,76.92%,25,64.10%,18,46.15%,80.35,72.48,59.23,623.55,137.3,362,89.25,2.06
28-Dec-22,YAS,York District Hospital,42,71.19%,35,83.33%,31,73.81%,28,66.67%,23,54.76%,120.05,111.85,97.12,798.87,184.43,465.4,129.1,2.86
27-Dec-22,EEAST,Addenbrookes Hospital,58,89.23%,47,81.03%,35,60.34%,27,46.55%,26,44.83%,90.76,80.82,66.04,410.35,108.43,303.82,104.82,1.56
27-Dec-22,NWAS,Aintree University,51,61.45%,47,92.16%,43,84.31%,29,56.86%,20,39.22%,97.52,86.09,68.25,586.48,129.29,324.75,109.9,1.91
27-Dec-22,YAS,Airedale General Hospital,27,93.10%,17,62.96%,11,40.74%,5,18.52%,2,7.41%,10.17,6.78,2.96,159.8,35.52,75.58,15.99,0.38
27-Dec-22,WMAS,Alexandra,48,88.89%,45,93.75%,40,83.33%,36,75.00%,33,68.75%,160.19,149.41,130.83,861,215.04,401.6,172.03,3.34
27-Dec-22,NWAS,Arrowe Park,14,22.58%,12,85.71%,7,50.00%,5,35.71%,4,28.57%,10,7.67,5,217.83,57.61,110.22,13.44,0.71
27-Dec-22,LAS,Barnet,36,78.26%,31,86.11%,22,61.11%,14,38.89%,12,33.33%,46.25,40.03,30.68,343.83,91.09,239.13,54.66,1.28
27-Dec-22,EEAST,Barnet General Hospital,10,76.92%,8,80.00%,6,60.00%,5,50.00%,5,50.00%,23.37,21.6,18.69,422.33,154.78,386.58,25.8,2.34
27-Dec-22,YAS,Barnsley District General,61,88.41%,50,81.97%,47,77.05%,31,50.82%,19,31.15%,61.53,49.45,31.15,239.93,74.22,179.45,75.46,1.01
27-Dec-22,EEAST,Basildon & Thurrock Hospital,53,80.30%,50,94.34%,37,69.81%,21,39.62%,12,22.64%,42.34,31.62,17.69,172.53,62.77,144.62,55.45,0.8
27-Dec-22,EMAS,Bassetlaw District General Hospital,39,100.00%,38,97.44%,25,64.10%,15,38.46%,15,38.46%,54.84,41.73,30.76,297,87.93,181.93,57.15,1.41
27-Dec-22,EEAST,Bedford Hospital South Wing,46,90.20%,21,45.65%,17,36.96%,12,26.09%,9,19.57%,23.38,18.91,11.55,204.9,43.59,121.17,33.42,0.51
27-Dec-22,WMAS,Birmingham Childrens,12,92.31%,3,25.00%,1,8.33%,0,0.00%,0,0.00%,0.69,0.11,0,36.8,14.59,25.32,2.92,0.06
27-Dec-22,NWAS,Blackpool Victoria,34,56.67%,34,100.00%,31,91.18%,26,76.47%,25,73.53%,103.35,95.25,80.83,"1,015.75",197.38,428.88,111.85,3.04
27-Dec-22,EMAS,Boston Pilgrim Hospital,60,100.00%,60,100.00%,47,78.33%,39,65.00%,36,60.00%,179.25,162.07,140.29,701,182.96,453.5,182.96,2.99
27-Dec-22,YAS,Bradford Royal Infirmary,96,93.20%,29,30.21%,15,15.63%,8,8.33%,3,3.13%,15.07,9.18,3.81,172.03,17.73,49.83,28.36,0.16
27-Dec-22,SWAS,Bristol Royal Hosp For Children,14,100.00%,7,50.00%,7,50.00%,2,14.29%,1,7.14%,5.39,3.64,1.19,131.32,36.45,60.17,8.5,0.39
27-Dec-22,SWAS,Bristol Royal Infirmary,62,100.00%,61,98.39%,60,96.77%,51,82.26%,45,72.58%,222.24,207.16,179.24,"1,041.83",230.07,414.53,237.74,3.58
27-Dec-22,EEAST,Broomfield Hospital,55,78.57%,51,92.73%,42,76.36%,31,56.36%,14,25.45%,51.49,39.97,21.27,209.47,70.92,144.57,65.01,0.94
27-Dec-22,WMAS,Burton,34,87.18%,33,97.06%,23,67.65%,15,44.12%,14,41.18%,32.28,25.05,16.01,212.98,71.83,131.07,40.7,0.95
27-Dec-22,YAS,Calderdale Royal Hospital,54,96.43%,23,42.59%,10,18.52%,3,5.56%,1,1.85%,7.64,3.92,1.4,104.77,19.13,38.45,17.22,0.14
27-Dec-22,LAS,Charing Cross,50,96.15%,17,34.00%,4,8.00%,2,4.00%,0,0.00%,4.07,1.86,0.34,71.07,14.33,26.07,11.94,0.08
27-Dec-22,LAS,Chelsea & Westminster,59,95.16%,23,38.98%,1,1.69%,0,0.00%,0,0.00%,2.05,0.26,0,45.75,13.57,20.85,13.35,0.03
27-Dec-22,SWAS,Cheltenham General Hospital,9,100.00%,7,77.78%,5,55.56%,3,33.33%,3,33.33%,9.8,8.38,6.31,214,78.67,214,11.8,1.09
27-Dec-22,EMAS,Chesterfield Royal Hospital,90,100.00%,58,64.44%,13,14.44%,1,1.11%,0,0.00%,23.37,5.28,0.06,61.75,19.88,37,29.81,0.26
27-Dec-22,WMAS,City (Birmingham),59,92.19%,30,50.85%,10,16.95%,2,3.39%,2,3.39%,11.07,7.29,4.54,239.37,24.45,41.55,24.04,0.19
27-Dec-22,EEAST,Colchester General Hospital,51,65.38%,51,100.00%,35,68.63%,22,43.14%,15,29.41%,59.38,48.7,34.99,448.63,84.86,187.28,72.13,1.16
27-Dec-22,SECAmb,Conquest Hospital,59,88.06%,47,79.66%,14,23.73%,0,0.00%,0,0.00%,8.98,2.33,0,54.75,23.44,36.67,23.05,0.15
27-Dec-22,NWAS,Countess Of Chester,26,86.67%,26,100.00%,23,88.46%,18,69.23%,13,50.00%,38.11,32,22.26,380.42,102.95,206,44.61,1.47
27-Dec-22,WMAS,County Hospital (Stafford),21,100.00%,14,66.67%,7,33.33%,3,14.29%,1,4.76%,6.27,3.84,1.52,126.58,31.85,61.1,11.15,0.3
27-Dec-22,LAS,Croydon University (Mayday),92,92.93%,85,92.39%,51,55.43%,27,29.35%,21,22.83%,114.54,97.21,78.6,627.47,89,205.22,136.46,1.25
27-Dec-22,NWAS,Cumberland Infirmary,39,79.59%,36,92.31%,23,58.97%,12,30.77%,4,10.26%,21.82,14.87,6.39,206.42,48.49,95.93,31.52,0.56
27-Dec-22,SECAmb,Darent Valley Hospital,66,88.00%,54,81.82%,15,22.73%,1,1.52%,0,0.00%,10.24,3.07,0.23,73.85,23.52,42.05,25.87,0.16
27-Dec-22,NEAS,Darlington Memorial A&E,19,46.34%,19,100.00%,14,73.68%,11,57.89%,9,47.37%,34.15,33.49,31.87,356.15,122.84,372.12,38.9,1.8
27-Dec-22,SWAS,Derriford Hospital,56,100.00%,49,87.50%,46,82.14%,37,66.07%,34,60.71%,366.99,355.43,334.81,"1,671.07",407.13,"1,073.25",379.99,6.55
27-Dec-22,YAS,Doncaster Royal Infirmary,76,92.68%,57,75.00%,48,63.16%,33,43.42%,26,34.21%,68.86,55.92,35.73,240.12,67.14,152.07,85.04,0.91
27-Dec-22,SWAS,Dorset County Hospital,48,100.00%,36,75.00%,31,64.58%,22,45.83%,17,35.42%,89.92,81.44,68.79,496.65,125.88,387.53,100.71,1.87
27-Dec-22,LAS,Ealing,47,88.68%,22,46.81%,8,17.02%,4,8.51%,2,4.26%,9.94,6.55,3.27,185,25.32,55.18,19.83,0.21
27-Dec-22,SECAmb,East Surrey Hospital,72,92.31%,69,95.83%,55,76.39%,27,37.50%,13,18.06%,57.87,42.24,21.04,271.1,63.17,125.3,75.81,0.8
27-Dec-22,SECAmb,Eastbourne Dgh,60,82.19%,45,75.00%,23,38.33%,19,31.67%,8,13.33%,30.37,22.31,12,179,43.98,91.9,43.98,0.51
27-Dec-22,SECAmb,Epsom Hospital,28,93.33%,26,92.86%,9,32.14%,2,7.14%,2,7.14%,7.68,3.8,1.46,110.5,31.36,51.67,14.64,0.27
27-Dec-22,NWAS,Fairfield General,39,75.00%,33,84.62%,18,46.15%,12,30.77%,6,15.38%,31.8,26.27,19.15,366.83,63.36,270.4,41.18,0.82
27-Dec-22,SCAS,Frimley Park Hospital,32,88.89%,24,75.00%,15,46.88%,4,12.50%,1,3.13%,10.71,5.85,1.06,102.03,34.42,61.35,18.36,0.33
27-Dec-22,SECAmb,Frimley Park Hospital,67,97.10%,63,94.03%,24,35.82%,4,5.97%,0,0.00%,17.39,6.68,0.35,79.58,30.53,50.18,34.09,0.26
27-Dec-22,NWAS,Furness General,17,89.47%,13,76.47%,5,29.41%,4,23.53%,4,23.53%,9.22,6.96,4.8,204.53,46.32,118.02,13.13,0.54
27-Dec-22,WMAS,George Elliot,35,83.33%,34,97.14%,28,80.00%,13,37.14%,7,20.00%,29.05,21.29,10.95,202.55,64.75,125.1,37.77,0.83
27-Dec-22,EMAS,Glenfield General Hospital,21,100.00%,10,47.62%,2,9.52%,1,4.76%,1,4.76%,5.33,2.49,1.68,99.37,18.74,25.9,6.56,0.25
27-Dec-22,SWAS,Gloucester Royal Hospital,80,100.00%,76,95.00%,69,86.25%,56,70.00%,51,63.75%,251.65,233.48,202.92,908.7,203.51,447.43,271.35,3.15
27-Dec-22,WMAS,Good Hope,65,97.01%,55,84.62%,37,56.92%,29,44.62%,22,33.85%,73.97,63.14,46.5,307.88,82.8,220.95,89.7,1.14
27-Dec-22,SWAS,Great Western Hospital,36,100.00%,32,88.89%,24,66.67%,21,58.33%,20,55.56%,150.98,144.1,132.69,904.7,266.08,673.9,159.65,4.19
27-Dec-22,EMAS,Grimsby Diana Princess Of Wales,50,100.00%,48,96.00%,40,80.00%,35,70.00%,31,62.00%,196.67,184.67,164.78,771,241.66,573.78,201.38,3.93
27-Dec-22,YAS,Harrogate District Hospital,16,84.21%,9,56.25%,4,25.00%,0,0.00%,0,0.00%,2.08,0.53,0,55.65,18.87,33.02,5.03,0.13
27-Dec-22,WMAS,Heartlands,81,83.51%,75,92.59%,47,58.02%,39,48.15%,30,37.04%,135.83,121,99.76,501,115.5,284.42,155.93,1.68
27-Dec-22,WMAS,Hereford County,35,79.55%,32,91.43%,20,57.14%,12,34.29%,5,14.29%,23.73,17.71,9.9,259.08,55.32,127.23,32.27,0.68
27-Dec-22,LAS,Hillingdon,48,81.36%,40,83.33%,29,60.42%,21,43.75%,13,27.08%,59.39,51.11,39.81,662.93,88.43,207.2,70.75,1.24
27-Dec-22,EEAST,Hinchingbrooke Hospital,33,97.06%,28,84.85%,15,45.45%,10,30.30%,3,9.09%,15.79,10.27,4.28,127.75,43,83.35,23.65,0.48
27-Dec-22,LAS,Homerton,47,88.68%,21,44.68%,9,19.15%,1,2.13%,0,0.00%,4.79,1.32,0.08,64.8,17.71,31.88,13.87,0.1
27-Dec-22,SCAS,Horton General Hospital,29,87.88%,19,65.52%,3,10.34%,0,0.00%,0,0.00%,3.24,0.7,0,46.57,20.55,28.88,9.93,0.11
27-Dec-22,YAS,Huddersfield Royal Infirmary,44,86.27%,19,43.18%,8,18.18%,2,4.55%,0,0.00%,6,2.78,0.75,83.75,18.67,36.37,13.69,0.14
27-Dec-22,YAS,Hull Royal Infirmary,67,77.01%,58,86.57%,48,71.64%,40,59.70%,30,44.78%,93.7,80.45,58.96,352.58,98.12,210.02,109.57,1.4
27-Dec-22,EEAST,Ipswich Hospital,48,87.27%,42,87.50%,27,56.25%,20,41.67%,16,33.33%,49.24,41.4,30.11,429.82,75.96,188.43,60.77,1.03
27-Dec-22,NEAS,James Cook A&E,10,21.74%,9,90.00%,8,80.00%,6,60.00%,6,60.00%,16.51,16.35,15.41,251.3,113.59,338.05,18.93,1.65
27-Dec-22,EEAST,James Paget Hospital,50,90.91%,45,90.00%,31,62.00%,29,58.00%,27,54.00%,109.88,100.56,85.54,716.43,146.37,396.23,121.97,2.2
27-Dec-22,SCAS,John Radcliffe Hospital,93,63.27%,57,61.29%,29,31.18%,14,15.05%,7,7.53%,28.5,18.3,8.81,218.7,31.55,58.1,48.9,0.31
27-Dec-22,EMAS,Kettering General Hospital,61,100.00%,55,90.16%,44,72.13%,34,55.74%,22,36.07%,76.56,62.8,41.33,256.43,79.81,163.18,81.14,1.26
27-Dec-22,LAS,King Georges; Ilford,32,61.54%,31,96.88%,29,90.63%,20,62.50%,17,53.13%,86.54,79.05,67.35,704.53,176.8,380.5,94.29,2.7
27-Dec-22,LAS,Kings College,76,92.68%,51,67.11%,30,39.47%,8,10.53%,3,3.95%,21.54,11.75,3.93,186.33,30.17,60.48,38.21,0.28
27-Dec-22,EMAS,Kings Mill Hospital,97,100.00%,69,71.13%,11,11.34%,0,0.00%,0,0.00%,25.84,3.34,0,56.97,19.55,31.57,31.61,0.27
27-Dec-22,LAS,Kingston,64,88.89%,57,89.06%,44,68.75%,30,46.88%,23,35.94%,80.73,68.41,51.27,370.6,90.04,215.78,96.04,1.26
27-Dec-22,YAS,Leeds General Infirmary,58,95.08%,13,22.41%,1,1.72%,1,1.72%,1,1.72%,3.97,2.45,1.95,177.17,13.46,21.27,13.01,0.07
27-Dec-22,EMAS,Leicester Royal Infirmary,123,100.00%,110,89.43%,77,62.60%,20,16.26%,10,8.13%,90.54,58.69,26.91,431,47.08,79.63,96.51,0.74
27-Dec-22,NWAS,Leighton,31,51.67%,27,87.10%,17,54.84%,7,22.58%,4,12.90%,16.66,11.29,5.06,165.35,46.99,92.03,24.28,0.54
27-Dec-22,LAS,Lewisham,60,83.33%,43,71.67%,19,31.67%,10,16.67%,9,15.00%,38.95,31.49,23.89,387.55,52.63,143.88,52.63,0.65
27-Dec-22,EMAS,Lincoln County Hospital,66,100.00%,63,95.45%,48,72.73%,36,54.55%,32,48.48%,203.46,184.97,161.77,730,186.65,468.5,205.32,3.08
27-Dec-22,EEAST,Lister Hospital,30,66.67%,29,96.67%,26,86.67%,15,50.00%,12,40.00%,46.09,39.17,29.58,507.88,107.03,255.02,53.51,1.54
27-Dec-22,EEAST,Luton And Dunstable Hospital,63,72.41%,48,76.19%,20,31.75%,10,15.87%,7,11.11%,28.69,20.4,13.78,247.05,41.08,107.25,43.14,0.46
27-Dec-22,NWAS,Macclesfield General,11,40.74%,8,72.73%,8,72.73%,5,45.45%,4,36.36%,9.79,7.79,4.6,170.17,67.67,116.87,12.41,0.89
27-Dec-22,SECAmb,Maidstone Hospital,48,96.00%,31,64.58%,12,25.00%,1,2.08%,0,0.00%,7.94,2.7,0.05,62.87,23.93,44.73,19.15,0.17
27-Dec-22,NWAS,Manchester Royal Infirmary,51,72.86%,47,92.16%,24,47.06%,16,31.37%,11,21.57%,43.97,35.05,25.12,301.45,66.6,172.3,56.61,0.86
27-Dec-22,SECAmb,Medway Maritime Hospital,92,94.85%,58,63.04%,23,25.00%,1,1.09%,0,0.00%,13.78,4.72,0,60.25,22.05,42.78,33.81,0.15
27-Dec-22,SCAS,Milton Keynes General Hospital,47,75.81%,42,89.36%,25,53.19%,9,19.15%,6,12.77%,23.19,14.93,6.68,155.1,44.37,84.92,34.76,0.49
27-Dec-22,SWAS,Musgrove Park Hospital,61,100.00%,56,91.80%,52,85.25%,38,62.30%,35,57.38%,169.75,156.56,134.85,809.87,181.63,414.95,184.66,2.78
27-Dec-22,WMAS,New Cross,103,83.74%,96,93.20%,84,81.55%,63,61.17%,50,48.54%,204.31,182,146.4,813,133.75,268.42,229.61,1.98
27-Dec-22,WMAS,New Queen Elizabeth Hosp,84,88.42%,73,86.90%,39,46.43%,23,27.38%,20,23.81%,71.19,57.75,43.67,292,65.63,185.45,91.88,0.85
27-Dec-22,LAS,Newham,41,60.29%,36,87.80%,29,70.73%,15,36.59%,11,26.83%,53.47,45.64,34.31,404.35,92.59,296.1,63.27,1.3
27-Dec-22,EEAST,Norfolk & Norwich University Hospital,66,66.00%,63,95.45%,55,83.33%,48,72.73%,39,59.09%,175.9,160.96,135.07,497.5,174.54,364.68,192,2.67
27-Dec-22,SWAS,North Devon District Hospital,43,100.00%,40,93.02%,36,83.72%,23,53.49%,15,34.88%,65.13,55.91,41.86,329.22,105.55,240.47,75.65,1.51
27-Dec-22,SCAS,North Hants Hospital,43,68.25%,26,60.47%,16,37.21%,9,20.93%,9,20.93%,27.5,22.01,15.91,333.13,52.21,98.03,37.42,0.64
27-Dec-22,NWAS,North Manchester General,30,83.33%,8,26.67%,1,3.33%,0,0.00%,0,0.00%,0.99,0.09,0,35.2,12.6,23.07,6.3,0.03
27-Dec-22,LAS,North Middlesex,50,69.44%,47,94.00%,40,80.00%,21,42.00%,14,28.00%,44,32.95,18.71,273.78,67.55,122.17,56.3,0.88
27-Dec-22,NEAS,North Tees Hospital A&E,38,69.09%,32,84.21%,16,42.11%,6,15.79%,5,13.16%,15.04,12.99,8.88,135.88,37.63,114.75,23.83,0.4
27-Dec-22,EMAS,Northampton General Hospital,78,100.00%,68,87.18%,51,65.38%,42,53.85%,36,46.15%,149.7,130.21,105.2,352.62,119.16,276.08,154.91,1.92
27-Dec-22,YAS,Northern General Hospital,71,70.30%,61,85.92%,49,69.01%,36,50.70%,30,42.25%,101.32,87.83,66.24,365.78,99.81,213.77,118.1,1.43
27-Dec-22,LAS,Northwick Park,120,92.31%,65,54.17%,41,34.17%,21,17.50%,18,15.00%,59.39,46.38,31.68,276.48,42.52,119.57,85.04,0.49
